,transcript,Wormbase_id,type
3617,ZK792.3.1,WBGene00002131,Coding transcript
3618,T18H9.5b.1,WBGene00002132,Coding transcript
3619,T18H9.5a.1,WBGene00002132,Coding transcript
3620,T18H9.5c.1,WBGene00002132,Coding transcript
3621,W04D2.3a.1,WBGene00002133,Coding transcript
3622,W04D2.3b.1,WBGene00002133,Coding transcript
3623,ZK770.3.1,WBGene00002134,Coding transcript
3624,Y8G1A.2.1,WBGene00002135,Coding transcript
3625,F07A5.1a.1,WBGene00002136,Coding transcript
3626,F07A5.1a.2,WBGene00002136,Coding transcript
3627,F07A5.1b.1,WBGene00002136,Coding transcript
3628,R12E2.9.1,WBGene00002137,Coding transcript
3629,R12E2.5.1,WBGene00002138,Coding transcript
3630,R12E2.5.2,WBGene00002138,Coding transcript
3631,R12E2.4a.1,WBGene00002139,Coding transcript
3632,R12E2.4b.1,WBGene00002139,Coding transcript
3633,C18H7.2b.1,WBGene00002140,Coding transcript
3634,C18H7.2b.2,WBGene00002140,Coding transcript
3635,C18H7.2a.1,WBGene00002140,Coding transcript
3636,T16H5.1a.1,WBGene00002141,Coding transcript
3637,T16H5.1a.2,WBGene00002141,Coding transcript
3638,T16H5.1b.1,WBGene00002141,Coding transcript
3639,T23H4.1a.1,WBGene00002142,Coding transcript
3640,T23H4.1c.1,WBGene00002142,Coding transcript
3641,T23H4.1b.1,WBGene00002142,Coding transcript
3642,Y47G6A.1.1,WBGene00002143,Coding transcript
3643,Y47G6A.2.1,WBGene00002144,Coding transcript
3644,Y47G6A.2.2,WBGene00002144,Coding transcript
3645,nan,WBGene00002145,nan
3646,C09B8.1b.1,WBGene00002146,Coding transcript
3647,C09B8.1a.1,WBGene00002146,Coding transcript
3648,C41C4.4b.1,WBGene00002147,Coding transcript
3649,C41C4.4a.1,WBGene00002147,Coding transcript
3650,F44C4.4a.1,WBGene00002148,Coding transcript
3651,F44C4.4b.1,WBGene00002148,Coding transcript
3652,R03E9.4.1,WBGene00002149,Coding transcript
3653,R03E9.4.2,WBGene00002149,Coding transcript
3654,M02A10.2a.1,WBGene00002150,Coding transcript
3655,M02A10.2a.2,WBGene00002150,Coding transcript
3656,M02A10.2d.1,WBGene00002150,Coding transcript
3657,M02A10.2e.1,WBGene00002150,Coding transcript
3658,M02A10.2f.1,WBGene00002150,Coding transcript
3659,M02A10.2c.1,WBGene00002150,Coding transcript
3660,M02A10.2b.1,WBGene00002150,Coding transcript
3661,K04G11.5b.1,WBGene00002151,Coding transcript
3662,K04G11.5d.1,WBGene00002151,Coding transcript
3663,K04G11.5f.1,WBGene00002151,Coding transcript
3664,K04G11.5a.1,WBGene00002151,Coding transcript
3665,K04G11.5a.2,WBGene00002151,Coding transcript
3666,K04G11.5a.3,WBGene00002151,Coding transcript
3667,K04G11.5e.1,WBGene00002151,Coding transcript
3668,K04G11.5c.1,WBGene00002151,Coding transcript
3669,R11A8.6.1,WBGene00002152,Coding transcript
3670,R11A8.6.2,WBGene00002152,Coding transcript
3671,C25A1.7.1,WBGene00002153,Coding transcript
3672,nan,WBGene00002154,nan
3673,nan,WBGene00002155,nan
3674,nan,WBGene00002156,nan
3675,nan,WBGene00002157,nan
3676,nan,WBGene00002158,nan
3677,nan,WBGene00002159,nan
3678,nan,WBGene00002160,nan
3679,nan,WBGene00002161,nan
3680,F42G8.12.1,WBGene00002162,Coding transcript
3681,C54D1.3c.1,WBGene00002163,Coding transcript
3682,C54D1.3d.1,WBGene00002163,Coding transcript
3683,C54D1.3b.1,WBGene00002163,Coding transcript
3684,C54D1.3e.1,WBGene00002163,Coding transcript
3685,nan,WBGene00002164,nan
3686,nan,WBGene00002165,nan
3687,nan,WBGene00002166,nan
3688,nan,WBGene00002167,nan
3689,nan,WBGene00002168,nan
3690,F37A4.8.1,WBGene00002169,Coding transcript
3691,nan,WBGene00002170,nan
3692,nan,WBGene00002171,nan
3693,nan,WBGene00002172,nan
3694,F33D4.2e.1,WBGene00002173,Coding transcript
3695,F33D4.2g.1,WBGene00002173,Coding transcript
3696,F33D4.2f.1,WBGene00002173,Coding transcript
3697,F33D4.2d.1,WBGene00002173,Coding transcript
3698,F33D4.2h.1,WBGene00002173,Coding transcript
3699,F33D4.2a.1,WBGene00002173,Coding transcript
3700,W03D8.6b.1,WBGene00002174,Coding transcript
3701,W03D8.6e.1,WBGene00002174,Coding transcript
3702,W03D8.6d.1,WBGene00002174,Coding transcript
3703,W03D8.6c.1,WBGene00002174,Coding transcript
3704,W03D8.6a.1,WBGene00002174,Coding transcript
3705,Y105C5B.21a.1,WBGene00002175,Coding transcript
3706,Y105C5B.21c.1,WBGene00002175,Coding transcript
3707,Y105C5B.21d.1,WBGene00002175,Coding transcript
3708,Y105C5B.21h.1,WBGene00002175,Coding transcript
3709,Y105C5B.21g.1,WBGene00002175,Coding transcript
3710,Y105C5B.21b.1,WBGene00002175,Coding transcript
3711,Y105C5B.21e.1,WBGene00002175,Coding transcript
3712,Y105C5B.21f.1,WBGene00002175,Coding transcript
3713,F56D12.4d.1,WBGene00002176,Coding transcript
3714,F56D12.4e.1,WBGene00002176,Coding transcript
3715,F56D12.4c.1,WBGene00002176,Coding transcript
3716,F56D12.4b.1,WBGene00002176,Coding transcript
3717,F56D12.4f.1,WBGene00002176,Coding transcript
3718,F56D12.4a.1,WBGene00002176,Coding transcript
3719,F35C8.3.1,WBGene00002177,Coding transcript
3720,F35C8.3.2,WBGene00002177,Coding transcript
3721,B0478.1c,WBGene00002178,non coding transcript
3722,B0478.1a.1,WBGene00002178,Coding transcript
3723,B0478.1b.1,WBGene00002178,Coding transcript
3724,T22C1.7.1,WBGene00002179,Coding transcript
3725,Y77E11A.4.1,WBGene00002180,Coding transcript
3726,K03D10.1.1,WBGene00002181,Coding transcript
3727,F08F8.3b.1,WBGene00002182,Coding transcript
3728,F08F8.3a.1,WBGene00002182,Coding transcript
3729,F08F8.3a.2,WBGene00002182,Coding transcript
3730,T02G5.8.1,WBGene00002183,Coding transcript
3731,C47D12.7b.1,WBGene00002184,Coding transcript
3732,C47D12.7a.1,WBGene00002184,Coding transcript
3733,T27E9.4b.1,WBGene00002185,Coding transcript
3734,T27E9.4b.2,WBGene00002185,Coding transcript
3735,T27E9.4a.1,WBGene00002185,Coding transcript
3736,T27E9.4a.2,WBGene00002185,Coding transcript
3737,T16H12.6.1,WBGene00002186,Coding transcript
3738,T07A9.3.1,WBGene00002187,Coding transcript
3739,T07A9.3.2,WBGene00002187,Coding transcript
3740,T07A9.3.3,WBGene00002187,Coding transcript
3741,ZC416.4.1,WBGene00002188,Coding transcript
3742,ZK909.2b.1,WBGene00002189,Coding transcript
3743,ZK909.2b.2,WBGene00002189,Coding transcript
3744,ZK909.2n.1,WBGene00002189,Coding transcript
3745,ZK909.2i.1,WBGene00002189,Coding transcript
3746,ZK909.2c.1,WBGene00002189,Coding transcript
3747,ZK909.2f.1,WBGene00002189,Coding transcript
3748,ZK909.2l.1,WBGene00002189,Coding transcript
3749,ZK909.2j.1,WBGene00002189,Coding transcript
3750,ZK909.2m.1,WBGene00002189,Coding transcript
3751,ZK909.2a.1,WBGene00002189,Coding transcript
3752,ZK909.2e.1,WBGene00002189,Coding transcript
3753,ZK909.2g.1,WBGene00002189,Coding transcript
3754,ZK909.2d.1,WBGene00002189,Coding transcript
3755,ZK909.2k.1,WBGene00002189,Coding transcript
3756,ZK909.2h.1,WBGene00002189,Coding transcript
3757,R07E4.6b.1,WBGene00002190,Coding transcript
3758,R07E4.6a.1,WBGene00002190,Coding transcript
3759,R07E4.6c.1,WBGene00002190,Coding transcript
3760,B0205.7.1,WBGene00002191,Coding transcript
3761,C10C6.1e.1,WBGene00002192,Coding transcript
3762,C10C6.1h.1,WBGene00002192,Coding transcript
3763,C10C6.1i.1,WBGene00002192,Coding transcript
3764,C10C6.1d.1,WBGene00002192,Coding transcript
3765,C10C6.1f.1,WBGene00002192,Coding transcript
3766,C10C6.1b.1,WBGene00002192,Coding transcript
3767,C10C6.1c.1,WBGene00002192,Coding transcript
3768,C10C6.1a.1,WBGene00002192,Coding transcript
3769,C10C6.1a.2,WBGene00002192,Coding transcript
3770,C10C6.1a.3,WBGene00002192,Coding transcript
3771,C10C6.1g.1,WBGene00002192,Coding transcript
3772,T13H10.1.1,WBGene00002193,Coding transcript
3773,ZK20.2,WBGene00002194,Pseudogene
3774,F08F1.1a.1,WBGene00002195,Coding transcript
3775,F08F1.1c.1,WBGene00002195,Coding transcript
3776,F08F1.1b.1,WBGene00002195,Coding transcript
3777,T01G9.6a.1,WBGene00002196,Coding transcript
3778,T01G9.6a.2,WBGene00002196,Coding transcript
3779,T01G9.6b.1,WBGene00002196,Coding transcript
3780,T01G9.6b.2,WBGene00002196,Coding transcript
3781,nan,WBGene00002197,nan
3782,F22D6.1.1,WBGene00002198,Coding transcript
3783,M176.6a.1,WBGene00002199,Coding transcript
3784,M176.6b.1,WBGene00002199,Coding transcript
3785,M176.7.1,WBGene00002200,Coding transcript
3786,T17E9.1a.1,WBGene00002201,Coding transcript
3787,T17E9.1b.1,WBGene00002201,Coding transcript
3788,C03C10.1.1,WBGene00002202,Coding transcript
3789,C03C10.1.2,WBGene00002202,Coding transcript
3790,C03C10.1.3,WBGene00002202,Coding transcript
3791,F46F2.2g.1,WBGene00002203,Coding transcript
3792,F46F2.2b.1,WBGene00002203,Coding transcript
3793,F46F2.2d.1,WBGene00002203,Coding transcript
3794,F46F2.2e.1,WBGene00002203,Coding transcript
3795,F46F2.2f.1,WBGene00002203,Coding transcript
3796,F46F2.2f.2,WBGene00002203,Coding transcript
3797,F46F2.2a.1,WBGene00002203,Coding transcript
3798,F46F2.2c.1,WBGene00002203,Coding transcript
3799,W08D2.8.1,WBGene00002204,Coding transcript
3800,W04G5.6,WBGene00002205,Pseudogene
3801,K07F5.4.1,WBGene00002206,Coding transcript
3802,B0302.1c,WBGene00002207,non coding transcript
3803,B0302.1a.1,WBGene00002207,Coding transcript
3804,B0302.1b.1,WBGene00002207,Coding transcript
3805,T06C10.6.1,WBGene00002208,Coding transcript
3806,nan,WBGene00002209,nan
3807,F58H12.1.1,WBGene00002210,Coding transcript
3808,M01B2.1.1,WBGene00002211,Coding transcript
3809,B0523.1,WBGene00002212,Pseudogene
3810,C30F8.4a.1,WBGene00002213,Coding transcript
3811,C30F8.4b.1,WBGene00002213,Coding transcript
3812,C30F8.4b.2,WBGene00002213,Coding transcript
3813,M7.2b.1,WBGene00002214,Coding transcript
3814,M7.2a.1,WBGene00002214,Coding transcript
3815,C18C4.10a.1,WBGene00002215,Coding transcript
3816,C18C4.10c.1,WBGene00002215,Coding transcript
3817,C18C4.10b.1,WBGene00002215,Coding transcript
3818,C18C4.10b.2,WBGene00002215,Coding transcript
3819,C18C4.10b.3,WBGene00002215,Coding transcript
3820,T09A5.2d.1,WBGene00002216,Coding transcript
3821,T09A5.2a.1,WBGene00002216,Coding transcript
3822,T09A5.2c.1,WBGene00002216,Coding transcript
3823,T09A5.2b.1,WBGene00002216,Coding transcript
3824,F56E3.3a.1,WBGene00002217,Coding transcript
3825,F56E3.3b.1,WBGene00002217,Coding transcript
3826,R144.1.1,WBGene00002218,Coding transcript
3827,K11D9.1a.1,WBGene00002219,Coding transcript
3828,K11D9.1b.1,WBGene00002219,Coding transcript
3829,C15C7.2.1,WBGene00002220,Coding transcript
3830,C33H5.4,WBGene00002221,Pseudogene
3831,F20C5.2f.1,WBGene00002222,Coding transcript
3832,F20C5.2d.1,WBGene00002222,Coding transcript
3833,F20C5.2a.1,WBGene00002222,Coding transcript
3834,F20C5.2c.1,WBGene00002222,Coding transcript
3835,T01G1.1c.1,WBGene00002223,Coding transcript
3836,T01G1.1e.1,WBGene00002223,Coding transcript
3837,T01G1.1a.1,WBGene00002223,Coding transcript
3838,T01G1.1d.1,WBGene00002223,Coding transcript
3839,F22F4.3.1,WBGene00002224,Coding transcript
3840,M01E11.6.1,WBGene00002225,Coding transcript
3841,C41G7.2.1,WBGene00002226,Coding transcript
3842,W02B12.7.1,WBGene00002227,Coding transcript
3843,C06G3.2.1,WBGene00002228,Coding transcript
3844,Y43F4B.6.1,WBGene00002229,Coding transcript
3845,Y50D7A.6.1,WBGene00002230,Coding transcript
3846,Y50D7A.6.2,WBGene00002230,Coding transcript
3847,Y50D7A.6.3,WBGene00002230,Coding transcript
3848,Y50D7A.6.4,WBGene00002230,Coding transcript
3849,C02F5.1.1,WBGene00002231,Coding transcript
3850,F11A6.1b,WBGene00002232,non coding transcript
3851,F11A6.1a.1,WBGene00002232,Coding transcript
3852,F11A6.1a.2,WBGene00002232,Coding transcript
3853,C25B8.1b.1,WBGene00002233,Coding transcript
3854,C25B8.1a.1,WBGene00002233,Coding transcript
3855,M60.5.1,WBGene00002234,Coding transcript
3856,Y54G9A.3b.1,WBGene00002235,Coding transcript
3857,Y54G9A.3a.1,WBGene00002235,Coding transcript
3858,Y54G9A.3a.2,WBGene00002235,Coding transcript
3859,Y54G9A.3c.1,WBGene00002235,Coding transcript
3860,nan,WBGene00002236,nan
3861,nan,WBGene00002237,nan
3862,T02G5.9a.1,WBGene00002238,Coding transcript
3863,T02G5.9b.1,WBGene00002238,Coding transcript
3864,F13B9.5.1,WBGene00002239,Coding transcript
3865,F58D5.4a.1,WBGene00002240,Coding transcript
3866,F58D5.4c.1,WBGene00002240,Coding transcript
3867,F58D5.4b.1,WBGene00002240,Coding transcript
3868,F10C2.2.1,WBGene00002241,Coding transcript
3869,C53C9.3c.1,WBGene00002242,Coding transcript
3870,C53C9.3a.1,WBGene00002242,Coding transcript
3871,C53C9.3d.1,WBGene00002242,Coding transcript
3872,C53C9.3b.1,WBGene00002242,Coding transcript
3873,Y54G2A.25b.1,WBGene00002243,Coding transcript
3874,Y54G2A.25a.1,WBGene00002243,Coding transcript
3875,Y71H2AM.19.1,WBGene00002244,Coding transcript
3876,K08B4.1a.1,WBGene00002245,Coding transcript
3877,K08B4.1b.1,WBGene00002245,Coding transcript
3878,K08B4.1c.1,WBGene00002245,Coding transcript
3879,K08B4.1d.1,WBGene00002245,Coding transcript
3880,Y73C8B.4.1,WBGene00002246,Coding transcript
3881,W03F8.5b.1,WBGene00002247,Coding transcript
3882,W03F8.5a.1,WBGene00002247,Coding transcript
3883,T22A3.8.1,WBGene00002248,Coding transcript
3884,ZK353.6.1,WBGene00002249,Coding transcript
3885,W07G4.4.1,WBGene00002250,Coding transcript
3886,B0457.1a.1,WBGene00002251,Coding transcript
3887,B0457.1c.1,WBGene00002251,Coding transcript
3888,B0457.1b.1,WBGene00002251,Coding transcript
3889,B0286.2a.1,WBGene00002252,Coding transcript
3890,B0286.2b.1,WBGene00002252,Coding transcript
3891,F40F4.3.1,WBGene00002253,Coding transcript
3892,F40F4.2.1,WBGene00002254,Coding transcript
3893,F40F4.2.2,WBGene00002254,Coding transcript
3894,F40F4.4a.1,WBGene00002255,Coding transcript
3895,F40F4.4b.1,WBGene00002255,Coding transcript
3896,ZK742.5.1,WBGene00002256,Coding transcript
3897,W02D3.7.1,WBGene00002257,Coding transcript
3898,W02D3.5.1,WBGene00002258,Coding transcript
3899,T22G5.2.1,WBGene00002259,Coding transcript
3900,T22G5.6.1,WBGene00002260,Coding transcript
3901,F58A3.1b.1,WBGene00002261,Coding transcript
3902,F58A3.1b.2,WBGene00002261,Coding transcript
3903,F58A3.1a.1,WBGene00002261,Coding transcript
3904,F58A3.1a.2,WBGene00002261,Coding transcript
3905,F58A3.1c.1,WBGene00002261,Coding transcript
3906,F13D12.2a.1,WBGene00002262,Coding transcript
3907,F13D12.2b.1,WBGene00002262,Coding transcript
3908,K08H10.1p.1,WBGene00002263,Coding transcript
3909,K08H10.1r.1,WBGene00002263,Coding transcript
3910,K08H10.1k.1,WBGene00002263,Coding transcript
3911,K08H10.1u.1,WBGene00002263,Coding transcript
3912,K08H10.1l.1,WBGene00002263,Coding transcript
3913,K08H10.1t.1,WBGene00002263,Coding transcript
3914,K08H10.1f.1,WBGene00002263,Coding transcript
3915,K08H10.1j.1,WBGene00002263,Coding transcript
3916,K08H10.1c.1,WBGene00002263,Coding transcript
3917,K08H10.1s.1,WBGene00002263,Coding transcript
3918,K08H10.1b.1,WBGene00002263,Coding transcript
3919,K08H10.1q.1,WBGene00002263,Coding transcript
3920,K08H10.1i.1,WBGene00002263,Coding transcript
3921,K08H10.1d.1,WBGene00002263,Coding transcript
3922,K08H10.1h.1,WBGene00002263,Coding transcript
3923,K08H10.1a.1,WBGene00002263,Coding transcript
3924,K08H10.1g.1,WBGene00002263,Coding transcript
3925,W09H1.6a.1,WBGene00002264,Coding transcript
3926,W09H1.6b.1,WBGene00002264,Coding transcript
3927,F52H3.7a.1,WBGene00002265,Coding transcript
3928,F52H3.7a.2,WBGene00002265,Coding transcript
3929,F52H3.7b.1,WBGene00002265,Coding transcript
3930,F52H3.7b.2,WBGene00002265,Coding transcript
3931,ZK892.1b.1,WBGene00002266,Coding transcript
3932,ZK892.1b.2,WBGene00002266,Coding transcript
3933,ZK892.1d.1,WBGene00002266,Coding transcript
3934,ZK892.1c.1,WBGene00002266,Coding transcript
3935,ZK892.1c.2,WBGene00002266,Coding transcript
3936,ZK892.1a.1,WBGene00002266,Coding transcript
3937,ZK892.1a.2,WBGene00002266,Coding transcript
3938,ZK892.1f.1,WBGene00002266,Coding transcript
3939,ZK892.1e.1,WBGene00002266,Coding transcript
3940,C44F1.3.1,WBGene00002267,Coding transcript
3941,ZK1248.16.1,WBGene00002268,Coding transcript
3942,Y55B1AR.1.1,WBGene00002269,Coding transcript
3943,R07B1.2.1,WBGene00002270,Coding transcript
3944,R07B1.10.1,WBGene00002271,Coding transcript
3945,C16H3.2.1,WBGene00002272,Coding transcript
3946,W01A11.4.1,WBGene00002273,Coding transcript
3947,F38A5.3b,WBGene00002274,non coding transcript
3948,F38A5.3a.1,WBGene00002274,Coding transcript
3949,W01G7.5.1,WBGene00002275,Coding transcript
3950,F42H11.2.1,WBGene00002276,Coding transcript
3951,nan,WBGene00002277,nan
3952,Y55F3AM.6b.1,WBGene00002278,Coding transcript
3953,Y55F3AM.6a.1,WBGene00002278,Coding transcript
3954,nan,WBGene00002279,nan
3955,F01G12.5b.1,WBGene00002280,Coding transcript
3956,F01G12.5a.1,WBGene00002280,Coding transcript
3957,nan,WBGene00002281,nan
3958,C44H4.2.1,WBGene00002282,Coding transcript
3959,nan,WBGene00002283,nan
3960,nan,WBGene00002284,nan
3961,C05G5.6b,WBGene00002285,miRNA
3962,C05G5.6.1,WBGene00002285,miRNA primary transcript
3963,C05G5.6.3,WBGene00002285,miRNA primary transcript
3964,C05G5.6.2,WBGene00002285,miRNA primary transcript
3965,C05G5.6,WBGene00002285,pre miRNA
3966,C05G5.6a,WBGene00002285,miRNA
3967,nan,WBGene00002286,nan
3968,nan,WBGene00002287,nan
3969,nan,WBGene00002288,nan
3970,nan,WBGene00002289,nan
3971,nan,WBGene00002290,nan
3972,nan,WBGene00002291,nan
3973,nan,WBGene00002292,nan
3974,nan,WBGene00002293,nan
3975,nan,WBGene00002294,nan
3976,K08F8.6.1,WBGene00002295,Coding transcript
3977,nan,WBGene00002296,nan
3978,T19E10.1b.1,WBGene00002297,Coding transcript
3979,T19E10.1a.1,WBGene00002297,Coding transcript
3980,T19E10.1a.2,WBGene00002297,Coding transcript
3981,nan,WBGene00002298,nan
3982,ZK1067.1b.1,WBGene00002299,Coding transcript
3983,ZK1067.1c.1,WBGene00002299,Coding transcript
3984,ZK1067.1d.1,WBGene00002299,Coding transcript
3985,ZK1067.1a.1,WBGene00002299,Coding transcript
3986,nan,WBGene00002300,nan
3987,nan,WBGene00002301,nan
3988,nan,WBGene00002302,nan
3989,nan,WBGene00002303,nan
3990,nan,WBGene00002304,nan
3991,nan,WBGene00002305,nan
3992,nan,WBGene00002306,nan
3993,nan,WBGene00002307,nan
3994,nan,WBGene00002308,nan
3995,nan,WBGene00002309,nan
3996,nan,WBGene00002310,nan
3997,nan,WBGene00002311,nan
3998,nan,WBGene00002312,nan
3999,nan,WBGene00002313,nan
4000,nan,WBGene00002314,nan
4001,nan,WBGene00002315,nan
4002,nan,WBGene00002316,nan
4003,nan,WBGene00002317,nan
4004,nan,WBGene00002318,nan
4005,nan,WBGene00002319,nan
4006,nan,WBGene00002320,nan
4007,nan,WBGene00002321,nan
4008,nan,WBGene00002322,nan
4009,nan,WBGene00002323,nan
4010,Y54E5B.3a.1,WBGene00002324,Coding transcript
4011,Y54E5B.3b.1,WBGene00002324,Coding transcript
4012,nan,WBGene00002325,nan
4013,nan,WBGene00002326,nan
4014,nan,WBGene00002327,nan
4015,nan,WBGene00002328,nan
4016,nan,WBGene00002329,nan
4017,nan,WBGene00002330,nan
4018,nan,WBGene00002331,nan
4019,nan,WBGene00002332,nan
4020,nan,WBGene00002333,nan
4021,nan,WBGene00002334,nan
4022,ZK792.6.1,WBGene00002335,Coding transcript
4023,nan,WBGene00002336,nan
4024,nan,WBGene00002337,nan
4025,nan,WBGene00002338,nan
4026,nan,WBGene00002339,nan
4027,nan,WBGene00002340,nan
4028,nan,WBGene00002341,nan
4029,nan,WBGene00002342,nan
4030,nan,WBGene00002343,nan
4031,M7.1.1,WBGene00002344,Coding transcript
4032,nan,WBGene00002345,nan
4033,nan,WBGene00002346,nan
4034,nan,WBGene00002347,nan
4035,R06C7.10.1,WBGene00002348,Coding transcript
4036,nan,WBGene00002349,nan
4037,nan,WBGene00002350,nan
4038,nan,WBGene00002351,nan
4039,nan,WBGene00002352,nan
4040,nan,WBGene00002353,nan
4041,nan,WBGene00002354,nan
4042,nan,WBGene00002355,nan
4043,nan,WBGene00002356,nan
4044,nan,WBGene00002357,nan
4045,nan,WBGene00002358,nan
4046,nan,WBGene00002359,nan
4047,nan,WBGene00002360,nan
4048,nan,WBGene00002361,nan
4049,nan,WBGene00002362,nan
4050,F38H4.9.1,WBGene00002363,Coding transcript
4051,nan,WBGene00002364,nan
4052,nan,WBGene00002365,nan
4053,nan,WBGene00002366,nan
4054,nan,WBGene00002367,nan
4055,K08E7.3.1,WBGene00002368,Coding transcript
4056,nan,WBGene00002369,nan
4057,nan,WBGene00002370,nan
4058,nan,WBGene00002371,nan
4059,nan,WBGene00002372,nan
4060,nan,WBGene00002373,nan
4061,nan,WBGene00002374,nan
4062,nan,WBGene00002375,nan
4063,nan,WBGene00002376,nan
4064,nan,WBGene00002377,nan
4065,nan,WBGene00002378,nan
4066,nan,WBGene00002379,nan
4067,nan,WBGene00002380,nan
4068,nan,WBGene00002381,nan
4069,nan,WBGene00002382,nan
4070,nan,WBGene00002383,nan
4071,nan,WBGene00002384,nan
4072,nan,WBGene00002385,nan
4073,nan,WBGene00002386,nan
4074,nan,WBGene00002387,nan
4075,nan,WBGene00002388,nan
4076,nan,WBGene00002389,nan
4077,nan,WBGene00002390,nan
4078,nan,WBGene00002391,nan
4079,nan,WBGene00002392,nan
4080,Y65B4BR.2c.1,WBGene00002393,Coding transcript
4081,Y65B4BR.2e.1,WBGene00002393,Coding transcript
4082,Y65B4BR.2f.1,WBGene00002393,Coding transcript
4083,Y65B4BR.2b.1,WBGene00002393,Coding transcript
4084,Y65B4BR.2a.1,WBGene00002393,Coding transcript
4085,Y65B4BR.2d.1,WBGene00002393,Coding transcript
